Price_USD,Comuna,Dorms,Baths,Built Area,Total Area,Parking
105853,Recoleta,4,1.0,51.0,152.0,2.0
124533,LoEspejo,4,1.0,84.0,112.0,1.0
660387,LasCondes,3,2.0,,,
352354,Colina,4,3.0,106.0,251.0,3.0
1926647,LoBarnechea,4,4.0,358.0,549.0,1.0
332365,LaFlorida,4,2.0,115.0,337.0,2.0
700276,LoBarnechea,5,4.0,164.0,375.0,11.0
288088,PuenteAlto,3,2.0,135.0,180.0,2.0
236613,SanMiguel,2,1.0,200.0,200.0,1.0
664376,LasCondes,4,2.0,150.0,200.0,1.0
112080,LaFlorida,3,1.0,85.0,115.0,
342466,PadreHurtado,7,5.0,281.0,1260.0,
103362,Lampa,2,1.0,50.0,90.0,
144709,Maipú,3,2.0,60.0,110.0,2.0
152553,PadreHurtado,3,3.0,75.0,145.0,
168120,Conchalí,3,1.0,110.0,160.0,1.0
84682,Pudahuel,2,1.0,55.0,65.0,
80946,Buin,3,1.0,50.0,155.0,
1506924,Colina,4,4.0,320.0,5000.0,
93400,PuenteAlto,2,1.0,45.0,90.0,1.0
77210,LaPintana,2,1.0,90.0,128.0,1.0
554016,LaReina,3,3.0,140.0,235.0,3.0
231631,Lampa,4,3.0,110.0,275.0,
224159,QuintaNormal,8,1.0,100.0,442.0,
98381,Renca,5,2.0,114.0,120.0,2.0
618282,Colina,5,3.0,290.0,5031.0,4.0
95890,Lampa,6,2.0,,,1.0
396676,Huechuraba,4,4.0,139.0,284.0,2.0
1017174,Colina,5,4.0,611.0,5410.0,5.0
221606,EstaciónCentral,4,3.0,79.0,104.0,2.0
166205,LaCisterna,4,1.0,175.0,195.0,2.0
102740,Maipú,4,2.0,142.0,88.0,
383867,LaCisterna,5,5.0,300.0,500.0,1.0
373599,SanMiguel,3,2.0,100.0,700.0,1.0
139477,Maipú,3,2.0,96.0,128.0,
274260,Macul,3,2.0,124.0,420.0,
267746,LaCisterna,5,4.0,140.0,330.0,1.0
265485,LaCisterna,3,4.0,175.0,294.0,
886426,Vitacura,3,2.0,100.0,534.0,2.0
642659,LaReina,6,5.0,190.0,374.0,2.0
306969,SanMiguel,4,3.0,254.0,254.0,
159278,Maipú,4,,94.0,130.0,3.0
77210,SanBernardo,2,1.0,52.0,80.0,1.0
236613,Lampa,4,3.0,106.0,249.0,
576177,LaReina,4,3.0,154.0,275.0,3.0
184309,Maipú,4,3.0,,,1.0
948476,Colina,4,4.0,270.0,931.0,3.0
305106,SanJoaquín,5,3.0,150.0,234.0,2.0
161893,LoPrado,6,2.0,180.0,190.0,2.0
101318,LaFlorida,3,1.0,75.0,68.0,1.0
567313,SanBernardo,4,3.0,240.0,1000.0,5.0
105853,Cerrillos,3,1.0,49.0,70.0,
130760,Maipú,2,2.0,56.0,128.0,1.0
118306,Maipú,3,1.0,80.0,128.0,1.0
230386,Maipú,3,2.0,84.0,187.0,1.0
423412,Ñuñoa,4,1.0,140.0,215.0,
236613,CerroNavia,5,3.0,220.0,460.0,4.0
139477,Maipú,3,2.0,61.0,141.0,1.0
163989,PuenteAlto,3,1.0,90.0,120.0,1.0
487534,LasCondes,3,3.0,120.0,280.0,
1018947,LaReina,6,5.0,200.0,700.0,4.0
88643,Melipilla,3,1.0,73.0,129.0,1.0
62267,Pudahuel,3,1.0,48.0,98.0,
576177,Ñuñoa,6,4.0,230.0,413.0,
86550,LaPintana,3,1.0,100.0,100.0,2.0
158157,Maipú,4,2.0,135.0,135.0,2.0
89664,PuenteAlto,2,,66.0,81.0,
194570,ElBosque,3,1.0,108.0,143.0,3.0
554016,SanMiguel,5,2.0,200.0,360.0,2.0
105928,Colina,2,1.0,53.0,92.0,
102870,Colina,3,2.0,80.0,98.0,1.0
177285,Colina,3,2.0,199.0,177.0,1.0
926315,LoBarnechea,4,4.0,260.0,900.0,
110803,PuenteAlto,2,1.0,43.0,126.0,1.0
112080,QuintaNormal,3,1.0,112.0,168.0,
211706,PuenteAlto,4,3.0,110.0,130.0,
242839,Peñalolén,5,2.0,118.0,300.0,3.0
1107589,Colina,5,4.0,365.0,5109.0,4.0
261496,EstaciónCentral,3,1.0,150.0,357.0,6.0
173101,Santiago,3,1.0,75.0,111.0,1.0
210461,Maipú,4,3.0,144.0,158.0,2.0
89664,Lampa,3,1.0,62.0,109.0,1.0
118182,PedroAguirreCerda,5,1.0,102.0,162.0,3.0
92154,Lampa,3,1.0,51.0,103.0,3.0
73474,Lampa,4,1.0,75.0,90.0,1.0
97136,Lampa,3,2.0,51.0,79.0,2.0
90909,Lampa,3,1.0,,,2.0
174346,Renca,3,3.0,83.0,120.0,3.0
67248,Lampa,3,2.0,57.0,77.0,3.0
158780,Buin,5,3.0,126.0,132.0,1.0
311333,QuintaNormal,5,2.0,109.0,285.0,2.0
174346,Maipú,5,3.0,110.0,110.0,1.0
211706,PuenteAlto,5,3.0,113.0,142.0,
197634,Macul,5,3.0,194.0,171.0,
398506,SanMiguel,4,1.0,76.0,690.0,10.0
159402,Maipú,3,2.0,66.0,115.0,2.0
797783,Colina,5,5.0,350.0,1000.0,
531856,LasCondes,3,2.0,133.0,242.0,2.0
168421,LaFlorida,3,2.0,70.0,170.0,2.0
686980,Talagante,3,4.0,268.0,5000.0,11.0
224159,LoPrado,3,1.0,108.0,187.0,
87173,Colina,2,2.0,81.0,123.0,
203878,Maipú,3,3.0,131.0,90.0,3.0
171523,Maipú,3,3.0,66.0,118.0,
885983,Colina,6,4.0,254.0,5595.0,
80665,Melipilla,3,1.0,54.0,137.0,1.0
74707,Peñaflor,3,1.0,45.0,69.0,1.0
686980,Colina,4,3.0,,,2.0
80946,PuenteAlto,3,1.0,56.0,108.0,1.0
78456,SanBernardo,3,1.0,50.0,118.0,3.0
819944,LasCondes,4,4.0,245.0,480.0,3.0
385595,Buin,5,2.0,200.0,1440.0,
997229,LaFlorida,8,2.0,229.0,5000.0,
472022,LasCondes,5,3.0,149.0,187.0,2.0
952908,Vitacura,4,4.0,256.0,510.0,2.0
1518004,LoBarnechea,5,5.0,385.0,1183.0,5.0
79701,Pudahuel,4,2.0,36.0,64.0,
78456,Renca,3,1.0,109.0,109.0,1.0
112080,Pudahuel,3,1.0,47.0,100.0,1.0
310249,Huechuraba,4,3.0,120.0,210.0,4.0
118306,Pudahuel,5,1.0,125.0,100.0,1.0
105853,LoEspejo,4,1.0,66.0,102.0,1.0
84682,PuenteAlto,3,1.0,62.0,61.0,1.0
359002,PadreHurtado,3,3.0,124.0,300.0,4.0
330238,Peñalolén,5,4.0,180.0,200.0,2.0
412188,Santiago,4,3.0,230.0,220.0,1.0
150338,SanBernardo,4,2.0,115.0,115.0,2.0
208443,LaFlorida,3,2.0,85.0,170.0,3.0
155666,LaPintana,3,3.0,125.0,112.0,
797783,Ñuñoa,5,5.0,177.0,315.0,3.0
167534,PuenteAlto,3,3.0,70.0,93.0,2.0
239335,Buin,3,2.0,90.0,402.0,
241108,ElBosque,6,2.0,158.0,425.0,
642659,Vitacura,4,4.0,124.0,210.0,2.0
109589,PuenteAlto,3,1.0,64.0,150.0,1.0
195900,PuenteAlto,3,2.0,65.0,199.0,
305817,LaReina,2,2.0,91.0,140.0,
149440,Peñalolén,4,2.0,120.0,200.0,2.0
616066,LasCondes,3,2.0,134.0,210.0,
1631024,LoBarnechea,7,4.0,509.0,1276.0,4.0
429917,LaFlorida,4,3.0,156.0,319.0,
255293,PuenteAlto,4,3.0,250.0,250.0,2.0
161893,Huechuraba,2,1.0,155.0,330.0,1.0
567313,LoBarnechea,6,4.0,166.0,173.0,
1165650,Providencia,6,5.0,343.0,583.0,3.0
143213,PedroAguirreCerda,5,2.0,120.0,135.0,
526980,LaReina,3,1.0,100.0,600.0,4.0
90909,ElBosque,4,2.0,180.0,135.0,1.0
437894,LasCondes,3,2.0,112.0,81.0,1.0
119667,Santiago,3,1.0,55.0,75.0,1.0
1059279,LoBarnechea,5,3.0,250.0,600.0,3.0
133238,Maipú,4,2.0,128.0,124.0,1.0
522991,Peñalolén,4,3.0,168.0,257.0,2.0
311333,Melipilla,6,4.0,340.0,5500.0,3.0
124100,LaFlorida,3,1.0,100.0,90.0,1.0
673684,LoBarnechea,4,3.0,180.0,216.0,
256177,Macul,3,2.0,76.0,88.0,
495641,LasCondes,4,2.0,84.0,251.0,2.0
80946,Lampa,3,2.0,54.0,294.0,2.0
139656,SanJoaquín,3,1.0,64.0,176.0,
87173,PuenteAlto,3,1.0,48.0,90.0,
465374,Colina,6,4.0,370.0,5000.0,6.0
1085872,Vitacura,4,5.0,282.0,450.0,4.0
87161,SanBernardo,3,2.0,94.0,60.0,
239113,LaCisterna,4,1.0,130.0,130.0,
421052,Independencia,3,3.0,184.0,400.0,7.0
97136,Maipú,3,2.0,72.0,90.0,1.0
128269,Pudahuel,4,1.0,164.0,300.0,1.0
819944,LoBarnechea,5,5.0,277.0,1007.0,6.0
572852,QuintaNormal,6,6.0,341.0,606.0,
136986,Maipú,3,2.0,72.0,120.0,
819944,LasCondes,3,2.0,177.0,177.0,4.0
950692,LoBarnechea,7,5.0,240.0,600.0,1.0
124533,Maipú,4,1.0,65.0,90.0,
1019390,LasCondes,7,6.0,280.0,580.0,3.0
124100,ElBosque,4,2.0,138.0,78.0,
450304,LasCondes,4,2.0,110.0,258.0,2.0
336239,QuintaNormal,4,2.0,217.0,415.0,
199253,Conchalí,6,2.0,170.0,220.0,
93400,LaGranja,3,1.0,74.0,81.0,2.0
1041550,LasCondes,4,3.0,244.0,445.0,1.0
421052,LaReina,4,2.0,110.0,180.0,2.0
273973,Recoleta,5,3.0,152.0,300.0,
129514,Maipú,4,2.0,70.0,128.0,2.0
1950137,LoBarnechea,3,7.0,630.0,1690.0,4.0
447645,Peñalolén,4,3.0,130.0,275.0,2.0
261496,Maipú,5,3.0,130.0,240.0,1.0
124533,Maipú,3,2.0,83.0,152.0,
174346,Independencia,3,1.0,77.0,154.0,2.0
261496,Huechuraba,3,3.0,95.0,120.0,2.0
66002,PuenteAlto,3,1.0,110.0,80.0,2.0
172410,LoPrado,9,2.0,90.0,160.0,1.0
2015733,LoBarnechea,4,4.0,358.0,628.0,1.0
168120,SanBernardo,3,2.0,180.0,120.0,1.0
130760,CerroNavia,3,1.0,218.0,218.0,
310249,LaFlorida,3,2.0,214.0,405.0,
217933,Quilicura,3,3.0,101.0,144.0,1.0
149440,IsladeMaipo,4,2.0,140.0,280.0,2.0
82192,Renca,3,1.0,67.0,100.0,1.0
975068,LaReina,4,3.0,300.0,485.0,2.0
84682,PuenteAlto,3,2.0,60.0,87.0,1.0
69116,PuenteAlto,2,1.0,52.0,71.0,
1152354,SanBernardo,10,3.0,600.0,3270.0,
554016,Peñalolén,4,4.0,140.0,368.0,2.0
215442,SanBernardo,5,2.0,182.0,495.0,3.0
249066,ElBosque,5,3.0,412.0,800.0,
331967,Huechuraba,3,3.0,140.0,250.0,1.0
273973,LaFlorida,6,3.0,208.0,213.0,
435866,Independencia,6,3.0,300.0,300.0,
385595,Pudahuel,3,3.0,118.0,235.0,2.0
193026,Maipú,3,1.0,100.0,150.0,
372299,Colina,3,3.0,118.0,373.0,3.0
239335,Peñalolén,3,2.0,75.0,144.0,2.0
642659,LoBarnechea,4,3.0,160.0,1800.0,2.0
531856,LaReina,4,3.0,220.0,250.0,
885983,Colina,5,5.0,404.0,5595.0,22.0
321329,LaFlorida,4,3.0,155.0,270.0,
332410,Huechuraba,3,3.0,140.0,250.0,1.0
260274,Cerrillos,6,3.0,183.0,282.0,3.0
698060,Colina,4,3.0,220.0,831.0,
254847,Pudahuel,4,4.0,106.0,200.0,2.0
744598,LasCondes,3,2.0,128.0,128.0,2.0
154421,Talagante,3,3.0,112.0,120.0,2.0
340476,Providencia,3,2.0,95.0,110.0,
2127422,LoBarnechea,6,6.0,800.0,2574.0,6.0
660387,Recoleta,8,4.0,294.0,1040.0,5.0
193026,Peñaflor,3,2.0,57.0,211.0,
112080,SanBernardo,2,1.0,76.0,162.0,
1108032,Vitacura,5,4.0,219.0,627.0,5.0
486648,LasCondes,4,3.0,153.0,230.0,
163102,Talagante,5,2.0,139.0,279.0,
1019390,LoBarnechea,4,4.0,260.0,650.0,2.0
118306,PuenteAlto,3,1.0,70.0,80.0,
966204,LoBarnechea,5,3.0,220.0,700.0,3.0
249066,Peñalolén,4,3.0,109.0,236.0,2.0
753462,Providencia,5,3.0,177.0,466.0,1.0
398892,Ñuñoa,4,2.0,115.0,172.0,3.0
102117,PuenteAlto,2,1.0,5278.0,8154.0,1.0
93400,SanBernardo,2,1.0,50.0,90.0,
7,LaFlorida,3,2.0,127.0,300.0,2.0
105853,Pudahuel,3,2.0,70.0,84.0,1.0
186800,LoBarnechea,3,1.0,82.0,189.0,
837672,LaReina,3,2.0,140.0,750.0,2.0
3,Talagante,2,1.0,80.0,160.0,2.0
173848,SanBernardo,3,3.0,90.0,160.0,2.0
747198,QuintaNormal,3,1.0,80.0,300.0,
119667,Buin,2,2.0,52.0,99.0,
1462603,Vitacura,4,3.0,231.0,800.0,
95890,PuenteAlto,2,1.0,59.0,72.0,1.0
398892,Huechuraba,3,4.0,130.0,230.0,
199253,Maipú,7,3.0,195.0,199.0,2.0
837628,LoBarnechea,6,4.0,263.0,500.0,4.0
556232,Providencia,4,3.0,122.0,172.0,
114570,PuenteAlto,6,2.0,,,1.0
819944,Ñuñoa,4,4.0,195.0,300.0,
186800,PuenteAlto,3,3.0,80.0,120.0,2.0
149440,QuintaNormal,4,2.0,80.0,75.0,
161893,Santiago,3,1.0,120000.0,300000.0,2.0
161893,SanBernardo,4,3.0,110.0,120.0,1.0
149440,SanBernardo,4,3.0,147.0,90.0,2.0
1462603,Vitacura,6,5.0,479.0,1083.0,4.0
700276,LasCondes,3,3.0,143.0,498.0,4.0
1085872,LasCondes,4,4.0,320.0,1028.0,3.0
523039,Ñuñoa,5,4.0,245.0,295.0,1.0
376731,Providencia,5,4.0,216.0,226.0,1.0
775623,LasCondes,6,4.0,360.0,561.0,
620055,LaReina,5,3.0,240.0,400.0,
1373960,LaReina,6,5.0,1100.0,1100.0,4.0
171731,Maipú,4,2.0,110.0,152.0,
161893,Maipú,3,2.0,94.0,154.0,2.0
87173,Colina,4,1.0,102.0,102.0,1.0
331789,Santiago,8,2.0,263.0,263.0,
1772852,LoBarnechea,6,3.0,500.0,980.0,4.0
103362,SanBernardo,3,2.0,,,
728518,Colina,6,2.0,235.0,550.0,
211706,LaFlorida,4,2.0,127.0,370.0,
273973,QuintaNormal,5,2.0,210.0,410.0,4.0
598337,LaReina,3,2.0,187.0,290.0,2.0
495955,Colina,3,4.0,138.0,438.0,2.0
112080,Pudahuel,3,1.0,74.0,83.0,1.0
1263157,Peñalolén,3,3.0,187.0,2800.0,4.0
944044,LasCondes,5,5.0,255.0,544.0,
137396,LaGranja,2,1.0,80.0,240.0,1.0
926315,LasCondes,4,4.0,239.0,1130.0,3.0
306570,QuintaNormal,4,2.0,190.0,145.0,
795567,LoBarnechea,2,,226.0,229.0,
435866,SanMiguel,3,2.0,174.0,440.0,3.0
680332,LoBarnechea,5,4.0,165.0,320.0,2.0
136986,Pudahuel,5,1.0,128.0,100.0,
885983,Colina,6,4.0,254.0,5595.0,
1108032,LasCondes,5,5.0,252.0,446.0,3.0
1285362,LoBarnechea,5,5.0,300.0,790.0,5.0
74720,SanBernardo,3,2.0,60.0,100.0,2.0
819988,LasCondes,3,2.0,167.0,10.0,2.0
382936,LoBarnechea,3,1.0,75.0,188.0,2.0
161893,PedroAguirreCerda,3,2.0,105.0,171.0,3.0
864265,LasCondes,6,4.0,241.0,400.0,3.0
1418281,Vitacura,4,3.0,380.0,1016.0,2.0
175069,Maipú,6,4.0,100.0,160.0,
990581,LoBarnechea,3,3.0,185.0,703.0,4.0
186800,PuenteAlto,3,2.0,78.0,166.0,1.0
174346,Conchalí,6,2.0,142.0,280.0,1.0
121420,PuenteAlto,2,1.0,75.0,144.0,2.0
186800,QuintaNormal,5,2.0,150.0,180.0,
159402,Macul,4,2.0,87.0,171.0,2.0
198007,Independencia,4,2.0,99.0,160000.0,1.0
180573,PuenteAlto,4,3.0,148.0,123.0,2.0
560399,LasCondes,4,3.0,125.0,250.0,3.0
118306,Quilicura,2,2.0,69.0,80.0,1.0
74720,Santiago,2,1.0,70.0,100.0,1.0
118306,QuintaNormal,4,1.0,80.0,103.0,
193026,Maipú,4,3.0,139.0,110.0,2.0
124533,SanBernardo,4,1.0,78.0,169.0,2.0
70361,SanBernardo,4,1.0,130.0,79.0,1.0
332410,Buin,3,3.0,138.0,240.0,2.0
105853,Maipú,5,2.0,114.0,120.0,
14,Colina,5,4.0,220.0,5000.0,4.0
155666,EstaciónCentral,3,1.0,80.0,200.0,1.0
99502,Melipilla,3,1.0,65.0,101.0,2.0
363435,PuenteAlto,3,3.0,320.0,140.0,2.0
161893,Lampa,3,2.0,65.0,194.0,2.0
132609,LaGranja,3,2.0,84.0,126.0,2.0
620498,Peñalolén,4,2.0,132.0,424.0,2.0
460277,Peñalolén,5,4.0,163.0,350.0,4.0
684932,IsladeMaipo,4,3.0,255.0,1612.0,3.0
165629,Renca,3,2.0,75.0,150.0,1.0
74471,Pudahuel,3,1.0,72.0,500.0,4.0
84682,Buin,3,1.0,70.0,100.0,2.0
372875,Santiago,5,3.0,140.0,250.0,
13076,Santiago,4,3.0,141.0,,
88643,PuenteAlto,2,1.0,51.0,61.0,1.0
86870,Buin,3,1.0,80.0,100.0,2.0
143213,Maipú,3,1.0,50.0,116.0,2.0
155666,SanBernardo,3,2.0,90.0,120.0,2.0
107098,Maipú,3,2.0,77.0,130.0,1.0
173101,Quilicura,3,3.0,60.0,166.0,1.0
273973,Lampa,3,3.0,125.0,297.0,2.0
166205,LaCisterna,4,,70.0,184.0,2.0
323786,Santiago,8,3.0,175.0,175.0,
110834,PuenteAlto,4,2.0,102.0,114.0,2.0
112080,Maipú,3,1.0,120.0,120.0,1.0
242839,Maipú,3,1.0,,200.0,1.0
190535,PuenteAlto,3,3.0,84.0,135.0,2.0
56040,Lampa,4,2.0,,,1.0
52304,Lampa,4,1.0,,,1.0
224159,QuintaNormal,2,2.0,65.0,400.0,4.0
168421,Maipú,3,2.0,108.0,122.0,3.0
136986,Santiago,6,2.0,115.0,180.0,
161893,QuintaNormal,4,2.0,190.0,145.0,
168120,SanBernardo,7,2.0,280.0,300.0,2.0
155666,PadreHurtado,3,3.0,78.0,145.0,3.0
105853,LaGranja,3,1.0,100.0,140.0,1.0
149440,Pudahuel,3,1.0,120.0,240.0,2.0
155666,PuenteAlto,5,2.0,80.0,113.0,1.0
62050,Colina,2,1.0,57.0,82.0,1.0
51059,Lampa,2,1.0,54.0,,1.0
469806,Lampa,5,4.0,217.0,5000.0,6.0
127024,Renca,3,2.0,90.0,110.0,1.0
199253,Renca,4,1.0,,315.0,1.0
221606,Lampa,3,3.0,100.0,200.0,2.0
75346,ElBosque,2,1.0,86.0,62.0,1.0
136986,Santiago,4,2.0,97.0,280.0,3.0
245097,Santiago,5,2.0,176.0,5600.0,
102117,Maipú,3,1.0,71.0,100.0,1.0
1019390,LoBarnechea,3,3.0,220.0,650.0,2.0
691412,Ñuñoa,3,4.0,167.0,399.0,3.0
660387,Colina,3,3.0,160.0,600.0,2.0
97507,SanRamón,3,1.0,100.0,152.0,1.0
221562,Cerrillos,3,2.0,96.0,371.0,2.0
267746,QuintaNormal,5,3.0,300.0,321.0,
248199,Maipú,5,3.0,140.0,224.0,3.0
77210,Santiago,3,1.0,60.0,60.0,
332410,LaFlorida,4,3.0,114.0,226.0,2.0
59776,LaPintana,2,2.0,54.0,66.0,1.0
149440,Pudahuel,4,1.0,80.0,210.0,1.0
99626,LaGranja,3,1.0,,78.0,2.0
186800,PuenteAlto,3,2.0,,180.0,1.0
99626,LaGranja,2,,,156.0,3.0
2880884,LoBarnechea,4,4.0,550.0,1600.0,8.0
162598,LoPrado,5,2.0,120.0,130.0,
147257,Maipú,3,2.0,90.0,110.0,1.0
74720,Buin,3,1.0,,,1.0
74720,Melipilla,2,1.0,,,1.0
110834,Renca,4,1.0,76.0,130.0,2.0
174346,PuenteAlto,4,3.0,160.0,153.0,3.0
292521,PuenteAlto,3,2.0,118.0,241.0,3.0
503490,Ñuñoa,2,4.0,136.0,338.0,2.0
163989,Maipú,4,2.0,80.0,225.0,3.0
339058,Macul,4,2.0,94.0,340.0,
908587,Colina,4,4.0,224.0,5000.0,6.0
83437,CerroNavia,4,2.0,76.0,110.0,1.0
332410,LaFlorida,5,4.0,134.0,316.0,3.0
99502,PuenteAlto,3,2.0,71.0,91.0,1.0
97136,PedroAguirreCerda,2,1.0,90.0,170.0,2.0
161893,SanRamón,5,3.0,124.0,221.0,2.0
99626,Pudahuel,3,2.0,,100.0,2.0
190582,SanBernardo,4,3.0,110.0,130.0,1.0
94645,LaFlorida,4,1.0,90.0,130.0,3.0
230386,EstaciónCentral,3,1.0,150.0,300.0,2.0
122327,Pudahuel,5,2.0,102.0,219.0,1.0
143213,Melipilla,4,3.0,160.0,180.0,2.0
107098,PuenteAlto,2,1.0,63.0,73.0,1.0
4,Maipú,5,1.0,56.0,128.0,3.0
149440,Macul,5,5.0,37.0,37.0,
80946,Lampa,2,1.0,,,1.0
69863,Lampa,5,1.0,,,
303601,Colina,3,3.0,120.0,420.0,2.0
173518,LaFlorida,3,2.0,65.0,130.0,1.0
127379,EstaciónCentral,3,2.0,72.0,72.0,
195014,Renca,3,2.0,58.0,194.0,1.0
209197,Maipú,6,2.0,106.0,149.0,2.0
126316,Maipú,2,2.0,90.0,105.0,1.0
105853,Maipú,2,1.0,45.0,60.0,1.0
855401,Santiago,10,4.0,604.0,691.0,6.0
182293,PuenteAlto,3,2.0,136.0,152.0,1.0
80946,Quilicura,2,1.0,,,1.0
230386,Maipú,4,4.0,114.0,,1.0
98381,Buin,3,2.0,96.0,112.0,1.0
152465,CerroNavia,3,1.0,117.0,331.0,
1639888,LasCondes,5,3.0,292.0,1958.0,6.0
124533,Santiago,4,1.0,110.0,110.0,
68493,PuenteAlto,2,1.0,44.0,66.0,
348692,Santiago,8,4.0,201.0,276.0,
120797,PuenteAlto,3,2.0,,,
365651,QuintaNormal,4,3.0,198.0,354.0,1.0
143213,Quilicura,4,1.0,84.0,178.0,2.0
5,PuenteAlto,3,2.0,74.0,190.0,2.0
144487,Recoleta,6,2.0,200.0,200.0,1.0
136986,Maipú,2,1.0,60.0,171.0,3.0
64757,PuenteAlto,2,1.0,65.0,100.0,
105853,Buin,4,2.0,,,1.0
598337,SanMiguel,5,2.0,500.0,641.0,4.0
408864,SanJosédeMaipo,3,2.0,150.0,930.0,3.0
572852,Maipú,4,2.0,140.0,700.0,
174222,Maipú,3,1.0,70.0,200.0,1.0
208310,Maipú,4,4.0,140.0,128.0,2.0
163546,Maipú,3,2.0,82.0,106.0,3.0
136862,Maipú,3,,56.0,163.0,3.0
119623,Maipú,4,2.0,60.0,,
616066,LasCondes,4,4.0,176.0,297.0,2.0
105853,PuenteAlto,2,2.0,56.0,110.0,3.0
161893,LaFlorida,3,2.0,60.0,162.0,1.0
149440,EstaciónCentral,3,2.0,90.0,189.0,1.0
155666,EstaciónCentral,3,1.0,80.0,199.0,1.0
614736,Ñuñoa,4,4.0,140.0,180.0,2.0
100872,PuenteAlto,2,1.0,50.0,55.0,1.0
247821,PadreHurtado,3,3.0,140.0,300.0,2.0
261519,PuenteAlto,6,3.0,177.0,298.0,2.0
161893,Lampa,3,1.0,85.0,180.0,3.0
46077,Melipilla,3,1.0,84.0,1050.0,2.0
108344,CerroNavia,3,1.0,70.0,120.0,1.0
186800,Maipú,5,2.0,130.0,182.0,1.0
211706,Maipú,4,3.0,90.0,188.0,3.0
203435,Colina,3,2.0,,165.0,1.0
479452,Ñuñoa,8,4.0,250.0,375.0,5.0
224159,LaCisterna,9,3.0,250.0,273.0,2.0
136986,PuenteAlto,3,2.0,70.0,117.0,1.0
68493,SanBernardo,4,1.0,48.0,111.0,1.0
143213,PuenteAlto,3,2.0,85.0,185.0,1.0
239335,Colina,3,2.0,90.0,200.0,2.0
211706,Maipú,5,2.0,110.0,120.0,2.0
491966,Colina,3,4.0,186.0,425.0,3.0
398892,SanMiguel,4,3.0,126.0,355.0,3.0
84682,PuenteAlto,2,1.0,54.0,80.0,2.0
64757,LaPintana,3,1.0,60.0,162.0,1.0
161893,ElMonte,6,3.0,124.0,179.0,1.0
11,Peñalolén,3,3.0,125.0,205.0,2.0
554016,Peñalolén,4,4.0,150.0,370.0,3.0
149440,PuenteAlto,6,3.0,120.0,130.0,1.0
276521,Ñuñoa,2,1.0,56.0,175.0,
6,PuenteAlto,4,3.0,90.0,182.0,3.0
119446,LoEspejo,2,1.0,91.0,136.0,2.0
87173,SanBernardo,3,2.0,62.0,120.0,1.0
175956,Maipú,4,2.0,97.0,150.0,2.0
73474,Lampa,4,2.0,100.0,80.0,1.0
107098,Lampa,3,1.0,80.0,98.0,1.0
242839,Maipú,4,2.0,139.0,339.0,1.0
149440,LaGranja,3,1.0,60.0,200.0,1.0
124533,EstaciónCentral,3,1.0,80.0,100.0,2.0
405540,Peñalolén,4,4.0,140.0,210.0,3.0
91532,PuenteAlto,4,2.0,,,
505263,CaleradeTango,2,3.0,190.0,5000.0,8.0
131944,Paine,4,2.0,103.0,100.0,2.0
112080,LaFlorida,3,1.0,60.0,80.0,1.0
166874,LaPintana,8,4.0,133.0,231.0,3.0
292653,Lampa,3,1.0,118.0,2000.0,1.0
396676,Peñalolén,4,3.0,127.0,140.0,2.0
629362,Vitacura,3,2.0,103.0,155.0,2.0
118306,Quilicura,3,1.0,56.0,138.0,2.0
686980,Ñuñoa,4,3.0,200.0,648.0,4.0
195014,Peñaflor,3,3.0,96.0,175.0,1.0
390027,Buin,4,3.0,140.0,418.0,4.0
69738,Maipú,4,1.0,68.0,90.0,
190535,Pudahuel,3,2.0,80.0,120.0,2.0
112080,PedroAguirreCerda,3,1.0,75.0,83.0,1.0
348692,SanBernardo,3,1.0,220.0,450.0,2.0
288088,Quilicura,3,2.0,114.0,153.0,1.0
182249,PuenteAlto,3,2.0,80.0,114.0,2.0
193026,SanBernardo,4,2.0,100.0,500.0,1.0
171523,Maipú,3,3.0,66.0,118.0,2.0
226881,PuenteAlto,3,2.0,89.0,181.0,3.0
80946,Santiago,2,1.0,48.0,60.0,1.0
199751,PuenteAlto,3,1.0,62.0,133.0,2.0
92154,PuenteAlto,2,1.0,80.0,80.0,1.0
186800,PuenteAlto,3,2.0,,,2.0
161893,PuenteAlto,3,2.0,61.0,180.0,2.0
175956,Maipú,3,2.0,127.0,130.0,2.0
471135,LaFlorida,4,4.0,162.0,280.0,3.0
220498,Macul,3,1.0,104.0,140.0,4.0
251479,Macul,4,2.0,150.0,200.0,3.0
142005,LaFlorida,4,1.0,84.0,162.0,3.0
293806,Ñuñoa,4,2.0,94.0,180.0,2.0
686980,Vitacura,4,3.0,210.0,312.0,1.0
136986,LoEspejo,3,2.0,120.0,135.0,1.0
136986,LoEspejo,4,3.0,118.0,135.0,1.0
217933,PuenteAlto,2,2.0,,175.0,1.0
87173,PedroAguirreCerda,3,1.0,69.0,180.0,1.0
177285,Renca,5,3.0,160.0,250.0,3.0
256177,Recoleta,5,1.0,106.0,278.0,
112080,QuintaNormal,3,2.0,116.0,104.0,2.0
109589,Maipú,3,1.0,,,2.0
93400,Maipú,2,1.0,75.0,68.0,
105853,PuenteAlto,3,1.0,90.0,120.0,
122042,Maipú,3,2.0,82.0,93.0,1.0
174222,EstaciónCentral,3,1.0,95.0,180.0,3.0
161893,LoPrado,3,1.0,,200.0,
102117,Maipú,4,2.0,18.0,70.0,1.0
80946,PuenteAlto,3,1.0,58.0,58.0,
